,Episode Lengths,Episode Rewards
0,176.0,-280.90075472911053
1,501.0,-589.9326947592735
2,347.0,-454.6389593884475
3,329.0,676.2366087276397
4,501.0,-597.1987773514161
5,145.0,-143.74549552258782
