,Episode Lengths,Episode Rewards
0,501.0,-101.80036994723956
1,501.0,-102.35867772839359
2,201.0,-101.127446241982
3,501.0,-104.90807129356656
4,236.0,-117.67499104011532
5,59.0,1.300601297168904
