,Episode Lengths,Episode Rewards
0,501.0,-606.7067147720074
1,501.0,-601.8425918057167
2,134.0,-238.2545996789806
3,501.0,-604.0441697018632
4,308.0,-423.9133221489968
5,54.0,-53.77695400784392
